x1,x2,x3,x4
6.2628293,-12.852954,-13.403841,-2.2471018
5.0774527,-13.097641,-9.973985,-2.7805202
4.2538037,-13.4041605,-6.3379745,-3.1255975
3.7640238,-13.716383,-3.6586654,-3.13714
3.4997137,-14.02578,-1.7622815,-3.06554
3.3909504,-14.327127,-0.4882779,-3.001265
3.3961627,-14.624697,0.5964827,-2.943859
3.5174441,-14.914335,1.9180003,-2.877982
3.806504,-15.20159,3.9238539,-2.807021
4.326166,-15.479432,6.677518,-2.8397868
5.1641507,-15.778231,10.342743,-3.2227747
6.3931026,-16.130527,13.379659,-3.7003043
7.5629797,-16.473604,9.662275,-3.1269128
8.362937,-16.775616,6.090011,-2.8170974
8.827537,-17.049953,3.505418,-2.8176057
9.078102,-17.333078,1.6658297,-2.8898442
9.17892,-17.627502,0.40516818,-2.9540448
9.166348,-17.921871,-0.66972613,-3.0107708
9.032377,-18.230278,-2.0513334,-3.0788767
8.729672,-18.54331,-4.1093054,-3.1473763
8.166242,-18.86169,-7.003912,-3.08623
7.3260856,-19.146357,-10.655007,-2.6820867
6.0795927,-19.384964,-13.292542,-2.2645793
4.934372,-19.639896,-9.371855,-2.8627243
2.5816898,8.381073,4.176609,3.3453083
2.9174004,8.718199,2.6342168,3.2921464
3.1534934,9.049884,2.1772602,3.2709756
3.3875263,9.375713,2.7180593,3.2960067
3.722225,9.702719,4.2808485,3.3474019
4.2688174,10.03551,6.8665123,3.312441
5.1456933,10.356983,10.556646,2.9083855
6.382531,10.613669,13.647193,2.4130375
7.589748,10.885022,9.85238,3.010553
8.394181,11.205727,6.4308243,3.3316104
8.903835,11.538004,3.980263,3.3404484
9.222429,11.870609,2.5579112,3.288769
9.449915,12.196349,2.1783795,3.2709842
9.691661,12.526362,2.7981129,3.2993996
10.045462,12.857972,4.479959,3.3508236
10.63774,13.198481,7.24203,3.2849402
11.52207,13.506531,10.934377,2.851563
12.778908,13.758466,13.536995,2.4312334
13.94187,14.0302515,9.569595,3.0506072
14.722734,14.353509,6.2290916,3.3399396
15.227572,14.698459,3.7810683,3.3322947
15.528055,15.024279,2.4847116,3.2854106
15.751969,15.349183,2.191786,3.271631
15.99607,15.67552,2.886283,3.3031056
16.367012,16.01087,4.6687307,3.3534935
16.987745,16.352211,7.51991,3.263112
17.895765,16.653927,11.293544,2.795693
19.183233,16.90508,13.328582,2.465403
20.308994,17.183023,9.221227,3.0946677
21.06621,17.51195,5.9509697,3.345752
21.538033,17.846573,3.6495578,3.3310208
21.829756,18.173372,2.422598,3.282627
22.053858,18.501524,2.2121036,3.272613
22.3044,18.828691,2.993077,3.307538
22.69377,19.165817,4.884542,3.3552907
23.324018,19.501116,7.7576284,3.2501245
