x1,x2,x3,x4
-3.9056969,-3.1459188,-23.4089,-0.2653885
-6.6548753,-3.0860233,-31.854313,1.8851626
-10.096977,-2.7164268,-34.626087,4.365773
-11.921051,-2.44215,0.6024265,-0.09101033
-10.045128,-2.756033,35.32933,-4.3924785
-6.5671444,-3.09371,31.576595,-1.7830992
-3.7704504,-3.1080961,22.878466,0.300287
-1.8653667,-3.0537224,15.851937,0.67937493
-0.51775455,-2.994585,11.793821,0.6084049
0.63246846,-2.936039,12.031391,0.61641574
2.0517063,-2.8844643,16.636856,0.684191
4.04361,-2.8254843,23.797588,0.19097567
6.7882338,-2.8832054,32.094444,-2.0787692
10.334682,-3.255477,33.510704,-4.3025875
11.994144,-3.4768677,-3.402338,0.47930956
9.849172,-3.225441,-36.44824,4.416034
6.3227844,-2.8817463,-30.784286,1.5465355
3.5758257,-2.7873135,-22.120907,-0.36373377
1.756916,-2.887745,-15.501249,-0.6821954
0.44123173,-2.943964,-11.677779,-0.6046331
-0.73271275,-3.0138779,-12.282507,-0.6241596
-2.1833801,-3.107195,-17.197897,-0.6830275
-4.330678,-3.1570625,-24.762894,-0.03676653
-7.0179343,-3.015232,-32.728508,2.326448
-10.433245,-2.6163673,-31.443153,4.1082535
-11.958569,-2.467699,6.415763,-0.903188
-9.253807,-2.838896,90.48021,-14.489767
4.1803837,3.3970778,-21.143368,-0.6442058
2.8590178,3.3440542,-9.996744,-0.37166357
2.3506296,3.2875729,0.41921258,0.019301176
2.8436577,3.2641745,10.517941,0.38213134
4.406456,3.2989836,20.742264,0.082172155
7.117342,3.2713223,31.37899,-2.1950817
10.568569,2.8907967,33.903404,-4.497018
12.220273,2.640195,-3.5213327,0.51083684
10.05825,2.9602861,-36.081844,4.5928645
6.570437,3.2649088,-29.360584,1.6494775
4.14124,3.3244133,-19.364565,-0.21420717
2.7303982,3.291726,-9.009418,-0.34732103
2.346158,3.2787657,1.2010086,0.053153038
2.9777336,3.308115,11.507897,0.39919734
4.7303963,3.360591,22.219585,-0.07229686
7.3830414,3.242793,32.272087,-2.4963033
10.705838,2.7999258,31.474823,-4.268534
12.098999,2.6186037,-6.823907,0.99522114
9.719133,2.975216,-36.539516,4.543531
6.4285135,3.3410358,-28.942635,1.4084375
4.0266037,3.3538485,-18.7219,-0.27264476
2.6219845,3.253622,-7.946411,-0.3033185
2.3400736,3.2562065,2.0078564,0.08847475
3.0752134,3.3084345,12.384724,0.40931225
4.958377,3.3834553,23.168135,-0.19996762
7.6437664,3.2152843,33.124065,-2.7890027
10.97744,2.764349,29.04336,-3.988545
12.066145,2.645483,-10.361586,1.4948738
9.414883,3.0343437,-36.88806,4.401745
6.145191,3.317747,-27.858343,1.1817658
3.81773,3.3071136,-17.64186,-0.31562448
2.5791264,3.2747555,-7.187271,-0.29203892
2.3732185,3.276596,2.8523958,0.124554634
3.1995583,3.3214664,13.362192,0.413388
5.098095,3.3621216,23.822756,-0.2870679
7.86335,3.1715393,33.765934,-3.064171
11.327076,2.7591133,26.328026,-3.6748362
12.059784,2.6863575,-13.87907,1.9805276
9.022779,3.0419827,-36.404873,4.181181
5.8660126,3.3085442,-26.805536,0.9388137
3.7033272,3.3315754,-16.895731,-0.35779715
2.5221252,3.2740402,-6.3028145,-0.26179314
2.401867,3.2756996,3.764062,0.16280055
3.3262825,3.3304691,14.311748,0.41010737
5.2515793,3.3331585,24.43975,-0.42036772
8.241901,3.1579018,34.916027,-3.4320211
11.602821,2.7523804,23.422108,-3.2945502
11.795416,2.6767635,-17.519588,2.4951577
8.724136,3.0894375,-36.006737,3.927158
5.6637383,3.311348,-26.046368,0.7667577
3.1834,3.1730907,-16.343407,-0.77802676
-2.9993517,3.7801044,-21.189438,-0.96374553
-5.4039383,3.6349869,-28.111399,0.70866585
-8.631945,3.8361645,-36.61058,3.8571656
-11.619325,4.19096,-16.675539,2.3072195
-11.292725,4.175403,24.53693,-3.311565
-7.927084,3.7707329,35.36076,-3.229537
-4.7679424,3.5612988,25.994987,-0.2647841
-2.5996113,3.6367893,18.679558,0.6367612
-1.0417366,3.690853,12.994633,0.64267397
0.14116287,3.7442636,11.317325,0.5914557
1.3778973,3.825922,14.108955,0.6675744
3.1553173,3.9340448,20.819834,0.54199576
5.6306314,3.93219,28.840504,-0.8824563
8.830085,3.6335754,36.702103,-4.0247307
11.729517,3.258233,13.64768,-1.8971014
11.048822,3.3415413,-26.304934,3.557216
7.659769,3.7748814,-34.655727,2.9598057
4.6972275,3.9251184,-25.939219,0.17120838
2.4625683,3.838687,-18.067448,-0.6444073
0.9562397,3.7846947,-12.725412,-0.6343937
-0.21203041,3.7456036,-11.434177,-0.5965769
-1.4805269,3.6918545,-14.490109,-0.67421556
-3.2127666,3.609686,-20.935646,-0.5156553
-5.7575607,3.6342335,-29.120197,1.0235274
-9.040518,3.8773584,-36.960636,4.159825
-11.859398,4.241214,-11.199155,1.5573096
-11.029911,4.148183,28.471828,-3.788097
-7.4088144,3.6934662,33.81806,-2.7381265
-4.479003,3.5867023,25.159006,-0.055719614
-2.3785782,3.6550713,17.865107,0.66735625
-0.8730936,3.6941338,12.519047,0.62960505
0.28789043,3.7624073,11.47399,0.5973995
1.5816879,3.851242,14.867056,0.67981005
3.3820581,3.907175,21.577055,0.46590447
5.9279633,3.877077,29.601479,-1.1917722
9.247575,3.5862446,36.785282,-4.2771554
11.937561,3.2640266,8.556561,-1.1972022
10.808048,3.4344292,-30.312561,3.9874446
7.227249,3.8121223,-33.45336,2.5020862
4.350314,3.9107418,-24.800184,-0.024107695
2.2251892,3.8180733,-17.133818,-0.6647718
0.79149723,3.7736225,-12.298688,-0.6224334
-0.35702705,3.7399197,-11.571138,-0.6014478
-1.6671753,3.6780167,-15.1412,-0.6815052
-3.5432339,3.6320972,-22.179003,-0.4117322
-6.176262,3.6662292,-30.448116,1.4009881
-9.45117,3.9050293,-36.443058,4.358858
-11.900196,4.228039,-5.8322573,0.81885695
-10.591183,4.0671444,31.876564,-4.1692314
-7.0129156,3.6707687,32.712944,-2.3084474
-4.1048303,3.626129,17.444794,2.5802011
-8.901039,-5.287801,10.121398,-1.1871175
-9.248085,-5.2714157,-10.793433,1.7505622
-11.36786,-4.85132,-32.772373,5.9957886
-14.010787,-4.3279147,-10.926003,2.142055
-13.253201,-4.578619,28.446232,-5.405984
-10.162504,-5.125215,23.057346,-4.030726
-8.838587,-5.237093,0.8388901,-0.12592316
-9.842883,-5.098932,-20.769707,3.5792542
-12.88096,-4.58225,-30.933046,5.835793
-14.21701,-4.36635,7.346754,-1.4507651
-11.781176,-4.848757,33.924515,-6.246426
-9.252911,-5.201869,12.555127,-2.0368767
-9.134501,-5.26567,-8.904028,1.4398909
-11.062035,-4.920802,-31.058632,5.635047
-13.866146,-4.348941,-14.508986,2.8342938
-13.460072,-4.4978476,24.954062,-4.783163
-10.390499,-5.089278,25.196594,-4.4640183
-8.997607,-5.3067875,2.8399658,-0.43751955
-9.616566,-5.109277,-18.47518,3.1366801
-12.539282,-4.615712,-32.634834,6.1162543
-14.175968,-4.3173265,3.0955505,-0.6132078
-12.089815,-4.789877,34.212948,-6.340859
-9.489913,-5.225253,14.948564,-2.4767613
-9.001594,-5.2478123,-6.6860533,1.0654545
-10.823035,-4.9828815,-29.226751,5.2630854
-13.684349,-4.376116,-18.815521,3.651464
-13.558378,-4.4039154,21.455631,-4.147327
-10.624704,-5.0116634,27.66993,-4.958775
-9.017572,-5.286274,5.138116,-0.80191374
-9.512262,-5.1814365,-16.096182,2.6923013
-12.231836,-4.7070217,-33.93927,6.3095927
-14.262648,-4.3410397,-0.735569,0.14381886
-12.367392,-4.675026,33.66878,-6.285596
-9.600954,-5.1881695,17.009521,-2.8552508
-8.994589,-5.2925205,-4.3342113,0.6861353
-10.415411,-4.986601,-26.608318,4.7382855
-13.511963,-4.4335175,-22.913097,4.415295
-13.860216,-4.3963814,17.150608,-3.3442807
-10.928173,-4.9631977,30.07196,-5.4353952
-9.103184,-5.2977753,7.2901964,-1.1527324
-9.350166,-5.204754,-13.877778,2.2773695
-11.844692,-4.7477818,-34.088066,6.3019395
-14.171867,-4.3203163,-5.121994,1.0127735
-12.710056,-4.612074,32.08845,-6.0314918
-9.791317,-5.146818,19.646072,-3.3534646
-8.967533,-5.3027916,-2.162838,0.3371024
-10.241184,-5.078907,-24.343662,4.277513
-13.2930565,-4.488964,-26.477776,5.0599766
-14.004173,-4.3636894,13.188748,-2.5891352
-11.179085,-4.8767376,31.919127,-5.8174467
-7.7702937,-5.5140147,-20.075356,5.2226715
-4.3759136,5.413508,-47.67129,3.8905628
-8.9573145,5.9733653,-23.166626,2.315333
-9.475231,6.051724,14.086082,-1.4404583
-6.6010475,5.785196,36.78446,-2.6671553
-2.871058,5.5848455,36.39009,-0.5353451
0.76904476,5.5767097,35.982697,0.06423712
4.3295364,5.5047626,36.712517,-1.339333
7.7929792,5.2077103,31.691954,-2.8879595
9.62654,5.104475,-0.7147813,0.07420778
7.9164743,5.3692083,-32.835876,2.9306817
4.2201467,5.4848213,-36.53252,1.2595248
0.557127,5.5430183,-35.758915,-0.11086702
-2.976166,5.5873923,-36.44204,0.57902575
-6.6981697,5.7344522,-36.17887,2.7112508
-9.428926,5.9924893,-13.338192,1.384995
-8.854249,5.954848,23.934536,-2.3693514
-5.579561,5.7403193,37.56151,-2.102747
-1.831693,5.5442452,35.943424,-0.14679193
1.7511386,5.5426464,35.89459,-0.1312232
5.3370953,5.4680705,37.01795,-1.9794893
8.697905,5.179665,24.956713,-2.4609756
9.494204,5.138905,-11.406884,1.182735
6.8733044,5.417328,-36.223896,2.779162
3.1608999,5.602069,-36.73063,0.6697488
-0.54335296,5.6183076,-36.233055,-0.08186817
-3.9944339,5.5302167,-36.25593,1.1456752
-7.5179048,5.7040334,-32.790733,2.8992915
-9.702817,6.0473776,-2.2959185,0.2460885
-8.128627,5.89952,31.189014,-2.8771353
-4.470462,5.5715084,36.60613,-1.416223
-0.8298665,5.5716133,36.006554,0.07222891
2.7102125,5.5700254,36.3096,-0.45992374
6.346931,5.3704643,36.351326,-2.564659
9.356715,5.1753235,15.862837,-1.6345716
9.04922,5.191574,-21.08575,2.131927
5.80048,5.4843664,-37.258335,2.2497082
2.152586,5.61059,-36.410194,0.24166346
-1.4073414,5.4987,-35.59493,0.031301975
-5.1119895,5.6444645,-37.06175,1.8295479
-8.58741,5.932641,-27.383299,2.6528454
-9.554234,5.9984636,8.894792,-0.9277868
-7.114357,5.8143806,35.657967,-2.8542924
-3.413155,5.538168,36.197487,-0.8050966
0.22061884,5.5756474,35.92605,0.113847256
3.7996864,5.588808,36.966022,-1.0175276
7.3837156,5.2814674,34.039333,-2.9067278
9.594601,5.1052094,4.9138737,-0.5135536
8.266909,5.252924,-29.426174,2.776115
4.751967,5.5621815,-37.327034,1.5846682
1.1615062,5.5484295,-35.835083,-0.025031567
-2.4175117,5.0099864,-33.025265,-0.04766226
4.2814145,-5.412239,17.007225,1.3149945
6.599736,-5.290098,27.985058,-1.4915729
9.777622,-5.5164623,36.411232,-4.6182084
12.295095,-5.8744717,6.749358,-0.9915328
11.052766,-5.737691,-31.810116,4.385264
7.516496,-5.3049707,-31.510006,2.543466
4.859936,-5.109787,-20.038456,0.112309456
3.483616,-5.1609135,-7.8876805,-0.22251606
3.3611822,-5.206814,5.0684557,0.15936613
4.539815,-5.197406,17.817965,0.08134365
6.8492513,-5.2583075,28.959476,-1.8033743
10.240648,-5.588565,35.61681,-4.6918297
12.443551,-5.9292984,1.9385481,-0.28854847
10.621405,-5.665927,-34.433384,4.638059
7.109249,-5.2472115,-29.930609,2.1111345
4.650991,-5.1379967,-18.73329,-0.01691103
3.4116328,-5.1850796,-6.3882313,-0.19286156
3.4755886,-5.247841,6.9116344,0.2055502
4.846715,-5.249443,19.521267,-0.048754215
7.2112217,-5.248852,30.346832,-2.2485805
10.557466,-5.581875,33.510483,-4.572656
12.401667,-5.9131527,-3.4333038,0.51003695
10.246749,-5.6472683,-36.2955,4.718168
6.766877,-5.2548313,-28.612072,1.7032385
4.413085,-5.1260757,-17.211445,-0.116238594
3.3152199,-5.160656,-4.6884394,-0.14896393
3.5235739,-5.1970673,8.353919,0.23754835
4.981098,-5.174885,20.558014,-0.1453948
7.607126,-5.305729,31.869934,-2.6621008
11.165695,-5.7487392,30.77059,-4.279418
12.370386,-5.921707,-8.517933,1.2478137
9.653311,-5.5060196,-36.521156,4.561136
6.3927174,-5.2043247,-27.101995,1.3377142
4.2524195,-5.1670933,-15.945004,-0.18306732
3.2949734,-5.201292,-3.0905914,-0.10089874
3.6525154,-5.210762,10.019859,0.26013374
5.3359604,-5.2264977,22.331146,-0.37373066
8.092775,-5.3721333,33.601727,-3.1760073
11.422815,-5.7371044,26.514233,-3.7684035
12.165508,-5.8738422,-14.115324,2.0579004
9.217615,-5.4685497,-36.408825,4.2982388
6.0561657,-5.1997375,-25.655037,0.9994054
4.060402,-5.1734734,-14.354267,-0.23327589
3.2492828,-5.1779366,-1.4218986,-0.0461483
3.8277817,-5.2276993,11.871514,0.26375294
5.5522537,-5.182247,23.42849,-0.56559324
8.481197,-5.380001,34.728245,-3.6346889
11.763496,-5.813408,22.445812,-3.2192373
11.94025,-5.836048,-19.128199,2.7676058
8.773918,-5.399666,-35.558678,3.944676
4.5616117,-4.7357655,-3.200353,-4.221394
2.6119444,1.140236,38.007084,-1.7946172
5.8761463,0.8436394,21.23048,-1.5223541
6.601846,0.7717371,-6.1053157,0.46370924
4.760389,0.9003687,-28.019203,1.753113
1.6034219,1.0611868,-33.916206,1.1973927
-1.8356702,1.1823702,-34.092228,1.2408841
-4.9884696,1.3264561,-27.334618,1.7484683
-6.645466,1.4384794,-4.059446,0.32523692
-5.6740994,1.3770485,22.618809,-1.5892243
-2.780467,1.2094736,33.071423,-1.4378941
0.6100598,1.0821581,33.819904,-1.0593464
3.9715772,0.9591341,31.092844,-1.6702495
6.3735604,0.8031273,14.167165,-1.0744101
6.306793,0.8015871,-14.423637,1.0777688
3.8958187,0.9588146,-31.180342,1.6818604
0.61351687,1.0783386,-33.71691,1.0515044
-2.8221807,1.2136793,-33.030666,1.4310247
-5.6855483,1.3735819,-22.633854,1.598047
-6.6241574,1.4370632,4.4420505,-0.3366983
-4.9822,1.3321447,27.487968,-1.7586678
-1.8042734,1.173048,33.84012,-1.2338787
1.5789797,1.0537004,33.653168,-1.183477
4.801839,0.9044218,28.060562,-1.7497498
6.6653943,0.78209877,6.123998,-0.47639638
5.795005,0.83505154,-21.05566,1.5085411
2.970462,1.0049105,-32.81129,1.4803371
-0.36151677,1.117897,-34.041653,1.0523957
-3.7469344,1.2520695,-31.436047,1.629371
-6.239064,1.4124489,-15.947666,1.199382
-6.411909,1.4295435,12.667492,-0.95317304
-4.147723,1.2741995,30.476578,-1.7095077
-0.8066422,1.1300755,33.897987,-1.0816604
2.5881267,1.0301208,33.46937,-1.379677
5.5664845,0.85843086,23.606224,-1.6361046
6.691843,0.7726526,-2.610848,0.18443823
5.0898104,0.8785677,-26.252699,1.7254573
2.0115366,1.0390759,-33.48289,1.2631685
-1.3443822,1.1549377,-34.00217,1.1541581
-4.6210604,1.3038063,-28.94999,1.7501116
-6.5863123,1.4382792,-8.089838,0.6311834
-5.946891,1.3921785,19.699186,-1.4326894
-3.223201,1.2323856,32.59536,-1.5382034
0.19307435,1.1089087,34.28321,-1.0584056
3.5682023,0.98229885,32.012638,-1.5908959
6.0929794,0.80492973,17.294487,-1.2914944
6.4515934,0.7845259,-10.868497,0.8209273
4.3375964,0.94346046,-30.258646,1.7453825
1.0362345,1.0777664,-34.043182,1.110872
-2.37611,1.191802,-33.36229,1.3411754
-5.3475637,1.342349,-24.762115,1.6889441
-7.5930276,1.5160624,-4.8319044,1.0765003
-7.1055894,4.7219944,13.993227,-1.7525748
-4.3120575,4.256575,25.940453,-1.5675616
-1.2817669,4.069772,31.76491,-1.2264371
1.9831562,4.0444613,31.945705,-1.3336742
4.815016,3.8653493,23.203812,-1.4893687
5.987985,3.7303448,-0.18161058,-0.0037455559
4.7837424,3.8501835,-23.133446,1.4847314
1.9523525,3.9625478,-31.373695,1.3260543
-1.3042307,4.1151977,-32.10542,1.2411857
-4.3048882,4.288714,-26.139404,1.5575552
-5.9170437,4.3229294,-5.6192255,0.41908503
-5.197394,4.2860794,19.055326,-1.2949371
-2.6305819,4.2023683,31.059246,-1.4422345
0.6136179,4.0790606,32.624363,-1.1978412
3.6557794,3.8684125,28.16381,-1.5480447
5.7430243,3.7291038,10.861287,-0.78774333
5.6202984,3.7945137,-14.563193,1.0302162
3.270893,3.9347606,-29.553814,1.5188634
0.087497234,4.085314,-32.59873,1.175561
-3.0878234,4.200998,-30.009253,1.4914536
-5.499382,4.3204327,-15.808606,1.1120343
-5.8372355,4.3449025,9.536615,-0.69100857
-3.8487554,4.222554,27.726013,-1.5639877
-0.7711673,4.1139927,32.488884,-1.2012613
2.41544,3.9510899,30.901262,-1.3881564
5.133779,3.808353,20.153236,-1.3585889
6.007607,3.7775815,-4.0186167,0.29223442
4.3819,3.833114,-25.147392,1.5437078
1.463201,4.00527,-31.933998,1.2601328
-1.7472458,4.1416883,-31.883492,1.3009405
-4.689634,4.294293,-23.864887,1.5105557
-6.057818,4.3983936,-1.3708305,0.10601044
-4.894736,4.3042445,22.296125,-1.4514875
-2.0978975,4.1160107,31.200382,-1.3399386
1.0797715,3.9753556,31.816635,-1.2008679
4.0989733,3.8736176,26.679672,-1.560607
5.998125,3.804009,7.0146823,-0.5173063
5.3592777,3.8132215,-17.96274,1.2372553
2.7366662,3.9418054,-30.501862,1.4445078
-0.42768717,4.095502,-32.51278,1.179682
-3.5621881,4.2121935,-28.695261,1.5433002
-5.6943464,4.3172455,-12.34816,0.8902383
-5.658648,4.350333,13.634959,-0.96708536
-3.4240437,4.2526197,29.519129,-1.5515757
-0.26314735,4.0418005,32.15556,-1.1569309
2.919302,3.9171886,30.014402,-1.453327
5.434022,3.8066626,17.21414,-1.1975193
5.894978,3.7654066,-8.253195,0.59229016
3.9973164,3.9115143,-27.469568,1.5775013
0.962553,4.003191,-32.039993,1.1973429
-2.3834045,3.9123178,-28.799377,0.81703305
4.406889,-6.076785,7.3284435,0.13754766
6.079207,-5.900407,20.43449,-0.6809807
8.606912,-5.990858,33.355453,-3.664956
11.834232,-6.3919497,23.648348,-3.5405636
12.308999,-6.5118313,-17.407045,2.6400232
9.300688,-6.1477757,-35.59872,4.277594
6.2860436,-5.793991,-22.26657,0.9614372
4.7669992,-5.7893753,-7.4946713,-0.02985239
4.8513947,-5.825248,8.69426,0.028591156
6.3893166,-5.78485,22.889053,-1.0837507
9.36761,-6.083417,35.70004,-4.4278502
12.412238,-6.53378,15.084724,-2.3058534
11.908224,-6.494217,-25.971918,3.8487792
8.4674835,-6.009197,-32.788055,3.4481883
5.7978106,-5.7681465,-19.161362,0.53051233
4.6350765,-5.78681,-4.0723324,-0.03447056
5.159631,-5.8753777,12.574472,-0.06678343
7.107601,-5.9323406,26.50763,-1.7623258
10.178733,-6.162071,35.98001,-4.889045
12.552056,-6.5124416,5.07998,-0.78068256
11.167498,-6.3584137,-32.815147,4.7127366
7.7239323,-5.920725,-29.563902,2.5692964
5.4250765,-5.797968,-15.974272,0.2361393
